movie_id,movie,region,language,release_year,duration_in_min,genres,numvotes,primaryname,role,birthyear,deathyear,primaryprofession,rating
21497,Le 6 juin à laube,FR,,1946,75,Documentary,53,Jean Grémillon,director,1898,1959,"director,writer,composer",6.9
21498,The Acid House,US,,1998,111,"Comedy,Drama",6980,Stephen McCole,actor,,,"actor,director",6.4
21499,Le Ninja du vent,FR,,1964,95,"Drama,History,Romance",66,Hashizô Ôkawa,actor,1929,1984,actor,6.6
21500,The Dark Side of the Moon,XWW,en,1986,90,"Drama,Romance",44,Christina Bengtsson,actress,,,actress,7.1
21501,Arizona,US,,1913,,Western,5,Robert Broderick,actor,1864,1921,"actor,writer",7.2
21502,Passing of the Oklahoma Outlaws,US,,1915,,Western,8,Arkansas Tom,self,,,miscellaneous,7
21503,The Fable of the Kid Who Shifted His Ideals to Golf and Finally Became a Baseball Fan and Took the Only Known Cure,US,,1916,,"Comedy,Sport",11,George Ade,writer,1866,1944,"writer,director,special_effects",6.5
21504,Bleak House,GB,,1920,,"Crime,Drama",10,Constance Collier,actress,1878,1955,"actress,writer,miscellaneous",6.8
21505,The Beloved Fool,XEU,en,1920,94,Drama,5,Elof Ahrle,actor,1900,1965,"actor,director,soundtrack",7.6
21506,The Adventures of Sherlock Holmes,GB,,1921,,"Drama,Mystery",10,Maurice Elvey,director,1887,1967,"director,producer,writer",3.9
21507,La glorieuse Reine de Saba,FR,,1921,90,"Adventure,Drama",40,Betty Blythe,actress,1893,1972,actress,6.8
21508,Sangre española,ES,,1922,,"Adventure,Drama",12,Abd-El-Kader,actor,,,actor,6.8
21509,Le sceau de Cardi,FR,,1922,70,"Adventure,Crime,Drama",8,Betty Blythe,actress,1893,1972,actress,5
21510,A Gypsy Cavalier,US,,1922,,Drama,6,Georges Carpentier,actor,1894,1975,"actor,soundtrack",5.3
21511,Hills of Missing Men,US,,1922,,Adventure,9,J.P. McGowan,actor,1880,1952,"director,actor,writer",5.9
21512,A Sailor Tramp,GB,,1922,,Adventure,8,Kate Gurney,actress,,,"actress,writer",5.9
21513,Chu-Chin-Chow,GB,,1923,120,"Adventure,Fantasy,Romance",19,Betty Blythe,actress,1893,1972,actress,6.4
21514,Lembrasement,FR,,1923,70,Drama,33,Irene Rich,actress,1891,1988,"actress,soundtrack",6
21515,Cytherea,US,,1924,80,Drama,6,Irene Rich,actress,1891,1988,"actress,soundtrack",7
21516,Pal oMine,US,,1924,60,"Drama,Romance",5,Irene Rich,actress,1891,1988,"actress,soundtrack",6.2
21517,The Return of Peter Grimm,US,,1926,70,Fantasy,13,Alec B. Francis,actor,1867,1934,"actor,director",6.8
21518,The Better Ole,US,,1926,95,"Comedy,Drama,War",215,Syd Chaplin,actor,1885,1965,"actor,director,writer",6.3
21519,The Dangerous Dude,US,,1926,,Action,10,Reed Howes,actor,1900,1964,actor,4.9
21520,The Royal American,US,,1927,,Adventure,8,Reed Howes,actor,1900,1964,actor,6
21521,The Man from Headquarters,GB,,1928,60,"Crime,Mystery",13,Cornelius Keefe,actor,1900,1972,actor,5.1
21522,Motherhood: Lifes Greatest Miracle,US,,1925,59,Drama,64,George E. Patton,actor,,,actor,6
21523,Man with a Movie Camera,XWW,en,1929,68,"Documentary,Music",21301,Mikhail Kaufman,actor,1897,1980,"cinematographer,camera_department,director",8.4
21524,The Devils Chaplain,US,,1929,60,"Drama,Romance",7,Cornelius Keefe,actor,1900,1972,actor,7.1
21525,El murciélago susurra,ES,,1930,83,"Comedy,Crime,Drama",806,Chance Ward,actor,1877,1949,"director,actor,camera_department",6.4
21526,Le Don Juan de lescadre,FR,,1929,103,"Comedy,Musical,Romance",12,Jack Oakie,actor,1903,1978,"actor,soundtrack",7.1
21527,"Oh, Sailor Behave!",US,,1930,70,"Comedy,Musical",21,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",5.5
21528,Sea Legs,GB,,1930,,"Comedy,Romance",20,Jack Oakie,actor,1903,1978,"actor,soundtrack",5.8
21529,Riders of the Wind,XWW,en,1930,,"Comedy,Drama",10,Dmitri Zhiryakov,actor,,,actor,6.6
21530,Dude Ranch,US,,1931,71,"Comedy,Western",30,Jack Oakie,actor,1903,1978,"actor,soundtrack",5.8
21531,50 Million Frenchmen,FR,,1931,74,"Comedy,Musical,Romance",110,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",5.2
21532,June Moon,US,,1931,79,Comedy,20,Jack Oakie,actor,1903,1978,"actor,soundtrack",6.1
21533,The Sea Ghost,US,,1931,64,"Action,Drama,War",83,Alan Hale,actor,1892,1950,"actor,soundtrack,director",5.6
21534,Devil on Deck,US,,1932,70,"Action,Adventure,Crime",11,Reed Howes,actor,1900,1964,actor,4.3
21535,The Last Mile,US,,1932,75,"Crime,Drama",313,Howard Phillips,actor,1899,1992,actor,6.1
21536,Une fois dans la vie,FR,,1932,91,Comedy,154,Jack Oakie,actor,1903,1978,"actor,soundtrack",6.4
21537,My Uncle from America,US,,1933,88,"Comedy,Musical,Romance",18,Tola Mankiewiczówna,actress,1900,1985,"actress,soundtrack",6.1
21538,Sailor Be Good,US,,1933,58,Comedy,9,Jack Oakie,actor,1903,1978,"actor,soundtrack",6.3
21539,Death on the Diamond,US,,1934,71,"Drama,Mystery,Sport",284,Robert Young,actor,1907,1998,"actor,soundtrack,producer",6.2
21540,District Attorney,US,,1933,49,"Action,Romance",18,Jadwiga Smosarska,actress,1898,1971,"actress,soundtrack",5.4
21541,The Great Magoo,US,,1934,64,"Comedy,Musical",30,Jack Oakie,actor,1903,1978,"actor,soundtrack",7
21542,Calm Yourself,US,,1935,70,"Comedy,Romance",93,Robert Young,actor,1907,1998,"actor,soundtrack,producer",5.7
21543,Murder in the Red Barn,GB,,1935,70,"Crime,Drama",270,Tod Slaughter,actor,1885,1956,"actor,writer,producer",5.9
21544,Peg of Old Drury,GB,,1935,75,"Drama,History,Romance",44,Anna Neagle,actress,1904,1986,"actress,producer,soundtrack",5.4
21545,Thru Traffic,US,,1935,61,Drama,25,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",5.2
21546,Barbara de Radziwill,FR,,1936,96,"Drama,History,Romance",34,Jadwiga Smosarska,actress,1898,1971,"actress,soundtrack",6.1
21547,Florida Special,US,,1936,70,Comedy,35,Jack Oakie,actor,1903,1978,"actor,soundtrack",6.1
21548,Here Comes Trouble,US,,1936,62,"Action,Comedy,Crime",18,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",5.2
21549,I Stand Condemned,US,,1935,100,"Drama,Romance,War",67,Harry Baur,actor,1880,1943,actor,6
21550,Woman in the Mist,XWW,en,1936,111,Drama,56,Toshiko Iizuka,actress,1914,1991,actress,7.1
21551,The Demon Barber of Fleet Street,US,,1936,76,"Drama,Horror",803,Tod Slaughter,actor,1885,1956,"actor,writer,producer",5.9
21552,The Life and Loves of Beethoven,US,,1936,135,"Biography,Drama,Music",234,Harry Baur,actor,1880,1943,actor,6.8
21553,Black Eyes,XWW,en,1935,80,Drama,12,Harry Baur,actor,1880,1943,actor,6.8
21554,Room 111,XWW,en,1938,80,"Crime,Drama",20,Mária Lázár,actress,1895,1983,actress,5.8
21555,Good-Bye Nicanor,US,,1937,83,"Drama,Musical,Western",13,Emilio Fernández,actor,1904,1986,"actor,writer,director",6.4
21556,Double Trouble,US,,1937,63,Comedy,128,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",5.3
21557,Barrios bajos,ES,,1937,90,Drama,37,José Telmo,actor,,,actor,7
21558,The Captains Table,GB,,1936,55,"Crime,Drama",56,Louis Goodrich,actor,1872,1945,"actor,writer",4.4
21559,The Dominant Sex,GB,,1937,74,Comedy,13,Phillips Holmes,actor,1907,1942,actor,6.2
21560,Marriage of Children,XWW,en,1937,166,Drama,30,Shanta Apte,actress,1916,1964,"actress,soundtrack,music_department",6.7
21561,Youll Be Married by Noon,US,,1937,71,Comedy,159,Robert Young,actor,1907,1998,"actor,soundtrack,producer",6.3
21562,Nation Aflame,US,,1937,74,Drama,33,Noel Madison,actor,1897,1975,"actor,director,miscellaneous",6.9
21563,Its Never Too Late to Mend,GB,,1937,70,Drama,186,Tod Slaughter,actor,1885,1956,"actor,writer,producer",5.8
21564,Yankl the Blacksmith,US,,1938,115,"Drama,Musical",39,Moyshe Oysher,actor,1907,1958,"actor,soundtrack,writer",6.6
21565,The Affairs of Annabel,US,,1938,68,Comedy,365,Jack Oakie,actor,1903,1978,"actor,soundtrack",6.2
21566,Annabel Takes a Trip,US,,1938,67,"Adventure,Comedy,Romance",221,Jack Oakie,actor,1903,1978,"actor,soundtrack",5.7
21567,Linconnue de Cuba,BE,fr,1938,90,"Musical,Romance",21,Miguel Ligero,actor,1890,1968,"actor,writer",5.8
21568,Gorky Trilogy I,XWW,en,1938,98,"Biography,Drama",570,Aleksei Lyarsky,actor,1923,1943,actor,7.3
21569,Juvenile Court,US,,1938,60,"Crime,Drama",79,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",5.8
21570,The Missing Guest,US,,1938,68,"Action,Comedy,Crime",69,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",6
21571,El zar loco,ES,,1938,97,Drama,22,Harry Baur,actor,1880,1943,actor,5.9
21572,The Little Thing,XWW,en,1938,85,Drama,20,Robert Lynen,actor,1920,1944,actor,6.5
21573,Taras Bulba,FR,,1938,88,"Action,History",17,Harry Baur,actor,1880,1943,actor,6.4
21574,"Rich Man, Poor Girl",US,,1938,72,"Comedy,Drama,Romance",277,Robert Young,actor,1907,1998,"actor,soundtrack,producer",6.3
21575,Shine on Harvest Moon,US,,1938,57,"Action,Drama,Music",66,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.7
21576,Sighs of Spain,XWW,en,1939,100,Comedy,19,Miguel Ligero,actor,1890,1968,"actor,writer",6.5
21577,Everybodys Hobby,US,,1939,54,"Action,Adventure,Comedy",63,Irene Rich,actress,1891,1988,"actress,soundtrack",5.3
21578,The Wise Mother in Law,US,,1939,,"Comedy,Music",5,Christian Gollong,actor,1901,1988,actor,7
21579,Rasputin,US,,1938,116,"Biography,Drama,History",33,Harry Baur,actor,1880,1943,actor,6.3
21580,Saga of Death Valley,GB,,1939,58,"Action,Music,Western",88,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.8
21581,Southward Ho!,US,,1939,58,"Action,Adventure,Music",91,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.8
21582,West of the Badlands,US,,1940,58,Western,81,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.9
21583,The Carson City Kid,CA,en,1940,57,"Comedy,Music,Western",241,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.2
21584,La conquête de lair,FR,,1936,71,"Drama,History",201,Frederick Culley,actor,1879,1942,actor,6.2
21585,Irene,US,,1940,101,"Comedy,Musical,Romance",560,Anna Neagle,actress,1904,1986,"actress,producer,soundtrack",6.4
21586,Our Town,CA,en,1940,90,"Drama,Romance",2248,William Holden,actor,1918,1981,"actor,soundtrack",6.6
21587,Der vilner Shtot Khazn,US,yi,1940,85,Drama,17,Moyshe Oysher,actor,1907,1958,"actor,soundtrack,writer",7.3
21588,On ne roule pas sa femme,FR,,1940,68,Comedy,255,Lucille Ball,actress,1911,1989,"actress,production_manager,soundtrack",5.7
21589,"Buffalo Bill, Plainsman",US,,1940,59,"Action,Adventure,Drama",114,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",5.9
21590,Bad Man of Deadwood,US,,1941,61,"Musical,Western",152,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",5.9
21591,Blonde Comet,US,,1941,67,"Action,Animation,Drama",49,Virginia Vale,actress,1920,2006,"actress,soundtrack",5.1
21592,Harmon of Michigan,US,,1941,65,"Biography,Drama,Sport",44,Tom Harmon,actor,1919,1990,"actor,miscellaneous",6.8
21593,Loquilandia,ES,,1941,84,"Comedy,Music",2647,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",7.5
21594,Douce et criquet saimaient damour tendre,FR,,1941,78,"Animation,Comedy,Family",1070,Kenny Gardner,actor,1913,2002,"actor,soundtrack",7
21595,In Old Cheyenne,US,,1941,58,"Action,Music,Western",93,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.7
21596,Nevada City,US,,1941,58,"Action,Adventure,Music",112,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6
21597,Pepe Conde,ES,,1941,128,Comedy,6,Miguel Ligero,actor,1890,1968,"actor,writer",7
21598,Red River Valley,US,,1941,62,Western,71,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.7
21599,Sunny Sunberg,US,,1941,88,Comedy,9,Edvard Persson,actor,1888,1957,"actor,soundtrack,writer",6
21600,Mardi gras,BE,fr,1941,98,Musical,132,Anna Neagle,actress,1904,1986,"actress,producer,soundtrack",5.8
21601,Along the Sundown Trail,US,,1942,57,"Music,Western",8,Bill Cowboy Rambler Boyd,actor,1910,1977,"actor,soundtrack",4.6
21602,Murder in the Studios,XWW,en,1946,86,"Comedy,Drama,Mystery",7,David T. Bamberg,actor,1904,1974,"actor,writer",6
21603,How to Fly the B-24D Airplane,US,,1942,58,Documentary,10,Otto Menge,cinematographer,,,cinematographer,8.1
21604,The Little Residence,XWW,en,1942,88,Comedy,16,Walter Buhse,actor,,,actor,7.7
21605,Man from Cheyenne,US,,1942,61,Western,55,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.9
21606,Not a Ladies Man,US,,1942,60,"Drama,Romance",8,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",7.1
21607,Priorities on Parade,GB,,1942,79,"Comedy,Musical",18,Ann Miller,actress,1923,2004,"actress,soundtrack,miscellaneous",6.6
21608,Raiders of the West,US,,1942,60,"Action,Music,Western",8,Bill Cowboy Rambler Boyd,actor,1910,1977,"actor,soundtrack",5.8
21609,Rolling Down the Great Divide,US,,1942,59,"Action,Adventure,Drama",12,Bill Cowboy Rambler Boyd,actor,1910,1977,"actor,soundtrack",3.5
21610,Scanian Guerilla,XWW,en,1941,113,"History,War",56,Edvard Persson,actor,1888,1957,"actor,soundtrack,writer",5.1
21611,Sunset Serenade,US,,1942,58,"Action,Adventure,Music",74,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.6
21612,Sunset on the Desert,US,,1942,63,"Comedy,Music,Western",69,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.3
21613,Yo soy mi hermana,ES,,1942,84,Comedy,7,Hugh Williams,actor,1904,1969,"actor,writer,soundtrack",7.4
21614,El valle del sol,ES,,1942,78,"Comedy,Western",267,Lucille Ball,actress,1911,1989,"actress,production_manager,soundtrack",6
21615,Well Meet Again,GB,,1943,84,Musical,105,Vera Lynn,actress,1917,,"soundtrack,actress,music_department",5.9
21616,El trece trece,ES,,1944,71,"Drama,Thriller",17,Rafael Durán,actor,1911,1994,"actor,miscellaneous",4.1
21617,Rhythm Serenade,GB,,1943,87,"Drama,Musical,Romance",55,Vera Lynn,actress,1917,,"soundtrack,actress,music_department",5.6
21618,P.H. contre Gestapo,BE,fr,1943,88,"Drama,War",401,Ralph Richardson,actor,1902,1983,"actor,director,producer",6.8
21619,Juventud ambiciosa,ES,,1943,83,Comedy,200,William Holden,actor,1918,1981,"actor,soundtrack",5.9
21620,Ali Baba et les 40 voleurs,FR,,1944,87,"Adventure,Fantasy,Romance",1044,Maria Montez,actress,1912,1951,"actress,soundtrack",6.4
21621,Un ange qui triche,FR,,1944,101,Romance,47,Hertha Feiler,actress,1916,1970,"actress,soundtrack",7.8
21622,Maxwell Andersons The Eve of St. Mark,US,,1944,96,"Drama,War",168,Anne Baxter,actress,1923,1985,"actress,soundtrack,producer",5.9
21623,The Girl and the Devil,US,,1944,92,"Drama,Fantasy,Thriller",50,Kolbjörn Knudsen,actor,1897,1967,actor,5.8
21624,Ghost Catchers,US,,1944,68,"Comedy,Horror,Music",123,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",5.8
21625,Live Dangerously,XWW,en,1944,93,Drama,13,Lauritz Falk,actor,1909,1990,"actor,director,assistant_director",5.4
21626,Lights of Old Santa Fe,US,,1944,78,"Action,Comedy,Music",160,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.2
21627,Meet the People,US,,1944,100,"Comedy,Musical,Romance",334,Lucille Ball,actress,1911,1989,"actress,production_manager,soundtrack",5.8
21628,San Fernando Valley,US,,1944,74,Western,64,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",7
21629,"Santander, la ciudad en llamas",ES,,1944,95,Drama,5,Luis Arroyo,actor,1915,1956,"actor,writer,director",3.8
21630,Like Everyone Else,XWW,en,1944,87,"Comedy,Romance",49,John Botvid,actor,1889,1964,"actor,writer",5.3
21631,Tuvo la culpa Adán,ES,,1944,88,,32,Rafael Durán,actor,1911,1994,"actor,miscellaneous",4.8
21632,Along the Navajo Trail,GB,,1945,66,"Romance,Western",81,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.5
21633,Once Upon a Mountain,US,,1945,64,"Comedy,Music",173,Ann Miller,actress,1923,2004,"actress,soundtrack,miscellaneous",5.9
21634,¿Crimen o suicidio?,ES,,1945,71,"Film-Noir,Mystery",28,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",6.9
21635,La luna vale un millón,ES,,1945,90,Comedy,14,Miguel Ligero,actor,1890,1968,"actor,writer",6.4
21636,See My Lawyer,US,,1945,67,"Comedy,Music",30,Ole Olsen,actor,1892,1963,"soundtrack,actor,writer",6.6
21637,Song of Old Wyoming,US,,1945,65,"Action,Drama,Romance",71,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.4
21638,Soudan,FR,,1945,76,"Action,Adventure,Romance",133,Maria Montez,actress,1912,1951,"actress,soundtrack",6.2
21639,Encants de joventut,ES,ca,1945,81,"Adventure,Comedy,Drama",143,Robert Young,actor,1907,1998,"actor,soundtrack,producer",6
21640,Utah,US,,1945,77,"Comedy,Musical,Western",129,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",5.8
21641,The Caravan Trail,US,,1946,53,"Action,Music,Western",27,Eddie Dean,actor,1907,1999,"actor,soundtrack",8.1
21642,Colorado Serenade,US,,1946,68,"Comedy,Western",92,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.2
21643,Beneath the Starry Skies,GB,,1946,62,Western,11,Ken Curtis,actor,1916,1991,"actor,soundtrack,producer",8.3
21644,El crimen de Pepe Conde,ES,,1946,98,Comedy,18,Miguel Ligero,actor,1890,1968,"actor,writer",5.2
21645,Deadline for Murder,US,,1946,65,"Action,Adventure,Crime",26,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",5
21646,Rainbow Over Texas,US,,1946,65,"Action,Adventure,Music",70,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.3
21647,Romantic Adventure,US,,1946,58,Western,52,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.4
21648,Secret Flight,US,,1946,102,"Drama,War",141,Ralph Richardson,actor,1902,1983,"actor,director,producer",6.6
21649,The Searching Wind,US,,1946,108,"Drama,War",69,Robert Young,actor,1907,1998,"actor,soundtrack,producer",6.3
21650,Song of Arizona,US,,1946,68,"Action,Music,Western",114,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",5.6
21651,Stars Over Texas,GB,,1946,59,"Action,Adventure,Music",78,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.1
21652,Medicine Man,GB,,1946,59,"Musical,Western",30,Ken Curtis,actor,1916,1991,"actor,soundtrack,producer",5.6
21653,Tumbleweed Trail,US,,1946,57,Western,61,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.6
21654,Under Nevada Skies,US,,1946,69,Western,92,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.6
21655,Prairie Outlaws,US,,1946,73,"Action,Adventure,Music",64,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.8
21656,Ils étaient quatre frères,BE,fr,1947,90,"Action,Drama",115,Anne Baxter,actress,1923,1985,"actress,soundtrack,producer",6.7
21657,The Sect of the Hooded,US,,1948,,"Action,Adventure,Mystery",10,Otello Toso,actor,1914,1966,"actor,miscellaneous",5.7
21658,Check Your Guns,US,,1948,55,"Action,Adventure,Music",79,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.2
21659,Kathys Love Affair,US,,1947,120,Drama,154,Anna Neagle,actress,1904,1986,"actress,producer,soundtrack",6.4
21660,Dedee,US,,1948,86,Drama,343,Bernard Blier,actor,1916,1989,"actor,soundtrack",7.1
21661,Fear in the Night,CA,en,1947,72,"Crime,Drama,Film-Noir",1284,Paul Kelly,actor,1899,1956,"actor,soundtrack,writer",6.4
21662,Her Husbands Affairs,GB,,1947,84,"Comedy,Sci-Fi",282,Lucille Ball,actress,1911,1989,"actress,production_manager,soundtrack",6.1
21663,Over the Santa Fe Trail,US,,1947,63,"Music,Western",6,Ken Curtis,actor,1916,1991,"actor,soundtrack,producer",7
21664,Range Beyond the Blue,US,,1947,53,"Action,Drama,Music",63,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.2
21665,Shadow Valley,US,,1947,59,Western,52,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.8
21666,The Shop at Sly Corner,GB,,1947,91,"Crime,Drama,Film-Noir",144,Oskar Homolka,actor,1898,1978,actor,6.8
21667,Viaje sorpresa,ES,,1947,85,Comedy,66,Thérèse Aspar,actress,,,actress,7.2
21668,West to Glory,US,,1947,56,"Action,Adventure,Music",58,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.2
21669,Wild Country,US,,1947,55,"Action,Adventure,Music",73,Eddie Dean,actor,1907,1999,"actor,soundtrack",6
21670,Cerco de odio,ES,,1948,73,"Crime,Film-Noir,Thriller",975,William Holden,actor,1918,1981,"actor,soundtrack",6.3
21671,Eyes of Texas,US,,1948,70,Western,116,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.5
21672,The Fallen Idol,CA,en,1948,95,"Drama,Mystery,Thriller",7448,Ralph Richardson,actor,1902,1983,"actor,director,producer",7.7
21673,The Gay Ranchero,US,,1948,72,"Action,Adventure,Music",99,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.1
21674,Tiempo de melodía,ES,,1948,75,"Animation,Comedy,Family",4559,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.4
21675,Nighttime in Nevada,US,,1948,67,"Comedy,Music,Western",103,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",6.9
21676,Sucedió en primavera,ES,,1948,100,Comedy,210,Anna Neagle,actress,1904,1986,"actress,producer,soundtrack",
21677,Tornado Range,US,,1948,56,"Action,Drama,Music",60,Eddie Dean,actor,1907,1999,"actor,soundtrack",6.1
21678,Under California Stars,US,,1948,70,"Action,Adventure,Music",255,Roy Rogers,actor,1911,1998,"soundtrack,actor,producer",5.9
